ID;Descrizione;PK;x;y;z
Falda;Falda;2126628;1656343.75;8175945.23;30.7
Falda;Falda;2126638;1656333.78;8175944.48;30.95
Falda;Falda;2126648;1656323.81;8175943.72;31.06
Falda;Falda;2126658;1656313.84;8175942.97;31.01
Falda;Falda;2126668;1656303.87;8175942.22;30.96
Falda;Falda;2126678;1656293.9;8175941.46;30.91
Falda;Falda;2126688;1656283.92;8175940.71;30.86
Falda;Falda;2126698;1656273.95;8175939.96;30.81
Falda;Falda;2126708;1656263.98;8175939.21;30.76
Falda;Falda;2126718;1656254.01;8175938.45;30.85
Falda;Falda;2126728;1656244.04;8175937.7;30.93
Falda;Falda;2126738;1656234.07;8175936.95;30.91
Falda;Falda;2126748;1656224.09;8175936.19;30.88
Falda;Falda;2126758;1656214.12;8175935.44;30.85
Falda;Falda;2126768;1656204.15;8175934.69;30.82
Falda;Falda;2126778;1656194.18;8175933.93;30.8
Falda;Falda;2126788;1656184.21;8175933.18;30.77
Falda;Falda;2126798;1656174.24;8175932.43;30.74
Falda;Falda;2126808;1656164.27;8175931.68;30.72
Falda;Falda;2126818;1656154.29;8175930.92;30.69
Falda;Falda;2126828;1656144.32;8175930.17;30.67
Falda;Falda;2126838;1656134.35;8175929.42;30.64
Falda;Falda;2126848;1656124.38;8175928.66;30.62
Falda;Falda;2126858;1656114.41;8175927.91;30.59
Falda;Falda;2126868;1656104.44;8175927.16;30.57
Falda;Falda;2126878;1656094.46;8175926.41;30.55
Falda;Falda;2126888;1656084.49;8175925.65;30.52
Falda;Falda;2126898;1656074.52;8175924.9;30.5
Falda;Falda;2126908;1656064.55;8175924.15;30.47
Falda;Falda;2126918;1656054.58;8175923.39;30.45
Falda;Falda;2126928;1656044.61;8175922.64;30.42
Falda;Falda;2126938;1656034.63;8175921.89;30.4
Falda;Falda;2126948;1656024.66;8175921.13;30.37
Falda;Falda;2126958;1656014.69;8175920.38;30.36
Falda;Falda;2126968;1656004.72;8175919.63;30.44
Falda;Falda;2126978;1655994.75;8175918.88;30.53
Falda;Falda;2126988;1655984.78;8175918.13;30.61
Falda;Falda;2126998;1655974.8;8175917.41;30.69
Falda;Falda;2127008;1655964.83;8175916.72;30.77
Falda;Falda;2127018;1655954.85;8175916.08;30.86
Falda;Falda;2127028;1655944.86;8175915.52;30.94
Falda;Falda;2127038;1655934.87;8175915.03;31.02
Falda;Falda;2127048;1655924.88;8175914.64;31.1
Falda;Falda;2127058;1655914.89;8175914.36;31.18
Falda;Falda;2127068;1655904.89;8175914.21;31.27
Falda;Falda;2127078;1655894.89;8175914.21;31.35
Falda;Falda;2127088;1655884.89;8175914.36;31.43
Falda;Falda;2127098;1655874.89;8175914.67;31.51
Falda;Falda;2127108;1655864.9;8175915.15;31.6
Falda;Falda;2127118;1655854.93;8175915.8;31.68
Falda;Falda;2127128;1655844.96;8175916.61;31.76
Falda;Falda;2127138;1655835.01;8175917.59;31.84
Falda;Falda;2127148;1655825.07;8175918.74;31.93
Falda;Falda;2127158;1655815.16;8175920.05;31.96
Falda;Falda;2127168;1655805.27;8175921.52;31.86
Falda;Falda;2127178;1655795.4;8175923.16;31.75
Falda;Falda;2127188;1655785.57;8175924.96;31.65
Falda;Falda;2127198;1655775.76;8175926.92;31.54
Falda;Falda;2127208;1655765.99;8175929.05;31.43
Falda;Falda;2127218;1655756.26;8175931.34;31.33
Falda;Falda;2127228;1655746.56;8175933.79;31.22
Falda;Falda;2127238;1655736.91;8175936.4;31.11
Falda;Falda;2127248;1655727.3;8175939.17;31.01
Falda;Falda;2127258;1655717.74;8175942.1;30.9
Falda;Falda;2127268;1655708.23;8175945.19;30.8
Falda;Falda;2127278;1655698.77;8175948.44;30.69
Falda;Falda;2127288;1655689.37;8175951.84;30.58
Falda;Falda;2127298;1655680.02;8175955.4;30.48
Falda;Falda;2127308;1655670.74;8175959.12;30.37
Falda;Falda;2127318;1655661.52;8175962.99;30.37
Falda;Falda;2127328;1655652.36;8175967.01;30.42
Falda;Falda;2127338;1655643.27;8175971.18;30.46
Falda;Falda;2127348;1655634.26;8175975.5;30.51
Falda;Falda;2127358;1655625.31;8175979.97;30.55
Falda;Falda;2127368;1655616.44;8175984.59;30.6
Falda;Falda;2127378;1655607.65;8175989.36;30.64
Falda;Falda;2127388;1655598.94;8175994.27;30.69
Falda;Falda;2127398;1655590.32;8175999.33;30.73
Falda;Falda;2127408;1655581.77;8176004.53;30.77
Falda;Falda;2127418;1655573.32;8176009.87;30.82
Falda;Falda;2127428;1655564.95;8176015.35;30.86
Falda;Falda;2127438;1655556.68;8176020.97;30.91
Falda;Falda;2127448;1655548.5;8176026.72;30.95
Falda;Falda;2127458;1655540.42;8176032.61;31
Falda;Falda;2127468;1655532.44;8176038.63;31.04
Falda;Falda;2127478;1655524.56;8176044.79;31.09
Falda;Falda;2127488;1655516.78;8176051.08;31.13
Falda;Falda;2127498;1655509.11;8176057.49;31.18
Falda;Falda;2127508;1655501.55;8176064.03;31.22
Falda;Falda;2127518;1655494.09;8176070.69;31.27
Falda;Falda;2127528;1655486.75;8176077.48;31.31
Falda;Falda;2127538;1655479.52;8176084.39;31.36
Falda;Falda;2127548;1655472.4;8176091.42;31.4
Falda;Falda;2127558;1655465.41;8176098.57;31.45
Falda;Falda;2127568;1655458.53;8176105.83;31.5
Falda;Falda;2127578;1655451.78;8176113.2;31.59
Falda;Falda;2127588;1655445.15;8176120.69;31.67
Falda;Falda;2127598;1655438.64;8176128.28;31.76
Falda;Falda;2127608;1655432.26;8176135.98;31.85
Falda;Falda;2127618;1655426.01;8176143.79;31.93
Falda;Falda;2127628;1655419.9;8176151.7;32.02
Falda;Falda;2127638;1655413.91;8176159.71;32.11
Falda;Falda;2127648;1655408.06;8176167.82;32.19
Falda;Falda;2127658;1655402.34;8176176.02;32.28
Falda;Falda;2127668;1655396.76;8176184.32;32.37
Falda;Falda;2127678;1655391.32;8176192.71;32.45
Falda;Falda;2127688;1655386.02;8176201.19;32.54
Falda;Falda;2127698;1655380.86;8176209.75;32.63
Falda;Falda;2127708;1655375.84;8176218.4;32.71
Falda;Falda;2127718;1655370.97;8176227.14;32.68
Falda;Falda;2127728;1655366.24;8176235.95;32.61
Falda;Falda;2127738;1655361.63;8176244.82;32.54
Falda;Falda;2127748;1655357.14;8176253.76;32.48
Falda;Falda;2127758;1655352.76;8176262.75;32.41
Falda;Falda;2127768;1655348.46;8176271.78;32.34
Falda;Falda;2127778;1655344.24;8176280.84;32.28
Falda;Falda;2127788;1655340.08;8176289.94;32.21
Falda;Falda;2127798;1655335.98;8176299.05;32.15
Falda;Falda;2127808;1655331.9;8176308.19;32.08
Falda;Falda;2127818;1655327.86;8176317.33;32.01
Falda;Falda;2127828;1655323.81;8176326.48;31.95
Falda;Falda;2127838;1655319.77;8176335.63;31.88
Falda;Falda;2127848;1655315.73;8176344.77;31.81
Falda;Falda;2127858;1655311.69;8176353.92;31.75
Falda;Falda;2127868;1655307.65;8176363.07;31.68
Falda;Falda;2127878;1655303.61;8176372.21;31.61
Falda;Falda;2127888;1655299.56;8176381.36;31.55
Falda;Falda;2127898;1655295.49;8176390.49;31.48
Falda;Falda;2127908;1655291.38;8176399.61;31.41
Falda;Falda;2127918;1655287.24;8176408.71;31.35
Falda;Falda;2127928;1655283.04;8176417.79;31.28
Falda;Falda;2127938;1655278.78;8176426.83;31.21
Falda;Falda;2127948;1655274.46;8176435.85;31.15
Falda;Falda;2127958;1655270.08;8176444.84;31.08
Falda;Falda;2127968;1655265.65;8176453.8;31.01
Falda;Falda;2127978;1655261.15;8176462.74;30.95
Falda;Falda;2127988;1655256.59;8176471.64;30.88
Falda;Falda;2127998;1655251.97;8176480.51;30.82
Falda;Falda;2128008;1655247.3;8176489.35;30.75
Falda;Falda;2128018;1655242.58;8176498.17;30.75
Falda;Falda;2128028;1655237.83;8176506.97;30.76
Falda;Falda;2128038;1655233.06;8176515.75;30.77
Falda;Falda;2128048;1655228.27;8176524.53;30.78
Falda;Falda;2128058;1655223.48;8176533.31;30.79
Falda;Falda;2128068;1655218.68;8176542.08;30.81
Falda;Falda;2128078;1655213.89;8176550.86;30.82
Falda;Falda;2128088;1655209.1;8176559.64;30.83
Falda;Falda;2128098;1655204.31;8176568.41;30.84
Falda;Falda;2128108;1655199.51;8176577.19;30.85
Falda;Falda;2128118;1655194.72;8176585.97;30.86
Falda;Falda;2128128;1655189.91;8176594.74;30.87
Falda;Falda;2128138;1655185.06;8176603.48;30.88
Falda;Falda;2128148;1655180.14;8176612.18;30.89
Falda;Falda;2128158;1655175.11;8176620.83;30.91
Falda;Falda;2128168;1655169.97;8176629.41;30.92
Falda;Falda;2128178;1655164.67;8176637.89;30.93
Falda;Falda;2128188;1655159.2;8176646.26;30.94
Falda;Falda;2128198;1655153.53;8176654.5;30.94
Falda;Falda;2128208;1655147.65;8176662.58;30.95
Falda;Falda;2128218;1655141.55;8176670.5;30.95
Falda;Falda;2128228;1655135.23;8176678.26;30.95
Falda;Falda;2128238;1655128.72;8176685.84;30.96
Falda;Falda;2128248;1655122;8176693.25;30.96
Falda;Falda;2128258;1655115.08;8176700.47;30.96
Falda;Falda;2128268;1655107.99;8176707.52;30.97
Falda;Falda;2128278;1655100.74;8176714.4;30.97
Falda;Falda;2128288;1655093.35;8176721.15;30.97
Falda;Falda;2128298;1655085.87;8176727.78;30.98
Falda;Falda;2128308;1655078.3;8176734.31;30.98
Falda;Falda;2128318;1655070.67;8176740.78;30.98
Falda;Falda;2128328;1655062.99;8176747.19;30.99
Falda;Falda;2128338;1655055.3;8176753.58;30.99
Falda;Falda;2128348;1655047.6;8176759.96;31.84
Falda;Falda;2128358;1655039.91;8176766.35;33.15
Falda;Falda;2128368;1655032.21;8176772.73;34.46
Falda;Falda;2128378;1655024.51;8176779.11;35.77
Falda;Falda;2128388;1655016.82;8176785.5;37.08
Falda;Falda;2128398;1655009.12;8176791.88;36.6
Falda;Falda;2128408;1655001.42;8176798.27;35.44
Falda;Falda;2128418;1654993.72;8176804.65;34.28
Falda;Falda;2128428;1654986.03;8176811.03;33.12
Falda;Falda;2128438;1654978.33;8176817.42;32.5
Falda;Falda;2128448;1654970.63;8176823.8;35.75
Falda;Falda;2128458;1654962.94;8176830.19;38.99
Falda;Falda;2128468;1654955.24;8176836.57;41.23
Falda;Falda;2128478;1654947.54;8176842.95;41.26
Falda;Falda;2128488;1654939.84;8176849.34;41.3
Falda;Falda;2128498;1654932.15;8176855.72;41.33
Falda;Falda;2128508;1654924.45;8176862.1;41.37
Falda;Falda;2128518;1654916.75;8176868.49;41.4
Falda;Falda;2128528;1654909.06;8176874.87;41.43
Falda;Falda;2128538;1654901.36;8176881.26;41.47
Falda;Falda;2128548;1654893.66;8176887.64;41.5
Falda;Falda;2128558;1654885.94;8176894;41.54
Falda;Falda;2128568;1654878.18;8176900.31;41.57
Falda;Falda;2128578;1654870.35;8176906.53;41.6
Falda;Falda;2128588;1654862.43;8176912.63;41.64
Falda;Falda;2128598;1654854.39;8176918.57;41.67
Falda;Falda;2128608;1654846.21;8176924.33;41.71
Falda;Falda;2128618;1654837.88;8176929.86;41.74
Falda;Falda;2128628;1654829.38;8176935.12;41.77
Falda;Falda;2128638;1654820.71;8176940.1;41.81
Falda;Falda;2128648;1654811.88;8176944.79;41.84
Falda;Falda;2128658;1654802.89;8176949.19;41.88
Falda;Falda;2128668;1654793.77;8176953.28;41.91
Falda;Falda;2128678;1654784.52;8176957.07;41.94
Falda;Falda;2128688;1654775.14;8176960.55;41.98
Falda;Falda;2128698;1654765.66;8176963.72;42.01
Falda;Falda;2128708;1654756.08;8176966.57;42.04
Falda;Falda;2128718;1654746.4;8176969.1;42.08
Falda;Falda;2128728;1654736.65;8176971.31;42.11
Falda;Falda;2128738;1654726.83;8176973.2;42.15
Falda;Falda;2128748;1654716.95;8176974.76;42.18
Falda;Falda;2128758;1654707.03;8176975.99;42.21
Falda;Falda;2128768;1654697.07;8176976.9;42.25
Falda;Falda;2128778;1654687.09;8176977.47;42.28
Falda;Falda;2128788;1654677.09;8176977.71;42.32
Falda;Falda;2128798;1654667.09;8176977.62;42.35
Falda;Falda;2128808;1654657.1;8176977.2;42.38
Falda;Falda;2128818;1654647.13;8176976.45;42.42
Falda;Falda;2128828;1654637.19;8176975.36;42.45
Falda;Falda;2128838;1654627.29;8176973.95;42.49
Falda;Falda;2128848;1654617.44;8176972.22;42.52
Falda;Falda;2128858;1654607.66;8176970.16;42.55
Falda;Falda;2128868;1654597.93;8176967.84;42.59
Falda;Falda;2128878;1654588.26;8176965.27;42.62
Falda;Falda;2128888;1654578.65;8176962.52;42.66
Falda;Falda;2128898;1654569.08;8176959.61;42.69
Falda;Falda;2128908;1654559.55;8176956.59;42.72
Falda;Falda;2128918;1654550.04;8176953.5;42.76
Falda;Falda;2128928;1654540.54;8176950.37;43.18
Falda;Falda;2128938;1654531.04;8176947.24;43.75
Falda;Falda;2128948;1654521.55;8176944.11;44.31
Falda;Falda;2128958;1654512.05;8176940.98;44.87
Falda;Falda;2128968;1654502.55;8176937.85;45.44
Falda;Falda;2128978;1654493.05;8176934.73;46
Falda;Falda;2128988;1654483.56;8176931.6;46.57
Falda;Falda;2128998;1654474.06;8176928.47;47.13
Falda;Falda;2129008;1654464.56;8176925.34;47.7
Falda;Falda;2129018;1654455.06;8176922.21;48.26
Falda;Falda;2129028;1654445.56;8176919.08;48.83
Falda;Falda;2129038;1654436.07;8176915.95;49.39
Falda;Falda;2129048;1654426.57;8176912.82;49.96
Falda;Falda;2129058;1654417.07;8176909.69;50.52
Falda;Falda;2129068;1654407.57;8176906.56;51.09
Falda;Falda;2129078;1654398.08;8176903.43;51.65
Falda;Falda;2129088;1654388.58;8176900.3;52.22
Falda;Falda;2129098;1654379.08;8176897.17;52.78
Falda;Falda;2129108;1654369.58;8176894.04;53.34
Falda;Falda;2129118;1654360.09;8176890.91;53.91
Falda;Falda;2129128;1654350.59;8176887.78;54.47
Falda;Falda;2129138;1654341.09;8176884.66;55.04
Falda;Falda;2129148;1654331.59;8176881.53;55.6
Falda;Falda;2129158;1654322.09;8176878.4;56.17
Falda;Falda;2129168;1654312.6;8176875.27;56.73
Falda;Falda;2129178;1654303.1;8176872.14;57.3
Falda;Falda;2129188;1654293.6;8176869.01;57.86
Falda;Falda;2129198;1654284.1;8176865.88;58.43
Falda;Falda;2129208;1654274.61;8176862.75;58.43
Falda;Falda;2129218;1654265.11;8176859.62;58.43
Falda;Falda;2129228;1654255.61;8176856.49;58.43
Falda;Falda;2129238;1654246.11;8176853.36;58.43
Falda;Falda;2129248;1654236.61;8176850.23;58.43
Falda;Falda;2129258;1654227.12;8176847.1;58.43
Falda;Falda;2129268;1654217.62;8176843.97;58.43
Falda;Falda;2129278;1654208.12;8176840.84;58.43
Falda;Falda;2129288;1654198.62;8176837.71;58.43
Falda;Falda;2129298;1654189.13;8176834.59;58.43
Falda;Falda;2129308;1654179.63;8176831.46;58.43
Falda;Falda;2129318;1654170.13;8176828.33;58.43
Falda;Falda;2129328;1654160.63;8176825.2;58.43
Falda;Falda;2129338;1654151.14;8176822.07;58.43
Falda;Falda;2129348;1654141.64;8176818.94;58.43
Falda;Falda;2129358;1654132.14;8176815.81;58.43
Falda;Falda;2129368;1654122.64;8176812.68;58.43
Falda;Falda;2129378;1654113.14;8176809.55;58.43
Falda;Falda;2129388;1654103.65;8176806.42;58.43
Falda;Falda;2129398;1654094.15;8176803.29;58.43
Falda;Falda;2129408;1654084.65;8176800.16;58.43
Falda;Falda;2129418;1654075.15;8176797.03;58.43
Falda;Falda;2129428;1654065.66;8176793.9;58.43
Falda;Falda;2129438;1654056.16;8176790.77;58.43
Falda;Falda;2129448;1654046.66;8176787.64;58.43
Falda;Falda;2129458;1654037.16;8176784.52;58.43
Falda;Falda;2129468;1654027.66;8176781.39;58.43
Falda;Falda;2129478;1654018.17;8176778.26;58.43
Falda;Falda;2129488;1654008.67;8176775.13;58.43
Falda;Falda;2129498;1653999.17;8176772;58.43
Falda;Falda;2129508;1653989.67;8176768.87;58.43
Falda;Falda;2129518;1653980.18;8176765.74;58.43
Falda;Falda;2129528;1653970.68;8176762.61;58.43
Falda;Falda;2129538;1653961.18;8176759.48;58.43
Falda;Falda;2129548;1653951.68;8176756.35;58.43
Falda;Falda;2129558;1653942.18;8176753.22;58.43
Falda;Falda;2129568;1653932.69;8176750.09;58.43
Falda;Falda;2129578;1653923.19;8176746.96;58.43
Falda;Falda;2129588;1653913.69;8176743.83;58.43
Falda;Falda;2129598;1653904.19;8176740.7;58.43
Falda;Falda;2129608;1653894.7;8176737.57;58.43
Falda;Falda;2129618;1653885.2;8176734.45;58.43
Falda;Falda;2129628;1653875.7;8176731.32;58.43
Falda;Falda;2129638;1653866.2;8176728.19;58.43
Falda;Falda;2129648;1653856.71;8176725.06;58.43
Falda;Falda;2129658;1653847.21;8176721.93;58.43
Falda;Falda;2129668;1653837.71;8176718.8;58.43
Falda;Falda;2129678;1653828.21;8176715.67;58.43
Falda;Falda;2129688;1653818.71;8176712.54;58.43
Falda;Falda;2129698;1653809.22;8176709.41;58.43
Falda;Falda;2129708;1653799.72;8176706.28;58.43
Falda;Falda;2129718;1653790.22;8176703.15;58.43
Falda;Falda;2129728;1653780.71;8176700.05;58.43
Falda;Falda;2129738;1653771.19;8176697;58.43
Falda;Falda;2129748;1653761.63;8176694.06;58.43
Falda;Falda;2129758;1653752.04;8176691.25;58.43
Falda;Falda;2129768;1653742.39;8176688.61;58.43
Falda;Falda;2129778;1653732.69;8176686.17;58.43
Falda;Falda;2129788;1653722.95;8176683.92;58.43
Falda;Falda;2129798;1653713.16;8176681.87;58.43
Falda;Falda;2129808;1653703.34;8176680.01;58.43
Falda;Falda;2129818;1653693.48;8176678.35;58.43
Falda;Falda;2129828;1653683.58;8176676.89;58.43
Falda;Falda;2129838;1653673.66;8176675.62;58.43
Falda;Falda;2129848;1653663.72;8176674.55;58.43
Falda;Falda;2129858;1653653.76;8176673.68;58.43
Falda;Falda;2129868;1653643.78;8176673.01;58.43
Falda;Falda;2129878;1653633.79;8176672.53;58.43
Falda;Falda;2129888;1653623.8;8176672.21;58.43
Falda;Falda;2129898;1653613.8;8176672.03;58.43
Falda;Falda;2129908;1653603.8;8176671.92;58.43
Falda;Falda;2129918;1653593.8;8176671.87;58.43
Falda;Falda;2129928;1653583.8;8176671.82;58.43
Falda;Falda;2129938;1653573.8;8176671.77;58.43
Falda;Falda;2129948;1653563.8;8176671.72;58.43
Falda;Falda;2129958;1653553.8;8176671.67;58.43
Falda;Falda;2129968;1653543.8;8176671.63;58.43
Falda;Falda;2129978;1653533.8;8176671.58;58.43
Falda;Falda;2129988;1653523.8;8176671.53;58.43
Falda;Falda;2129998;1653513.8;8176671.48;58.43
