file_name;bldg_code;parcel;bldg_no;sc_lev;z_dem;z_top_tun;overburden_tun_dem;depth_fondation;z_fondation;overburden_tun_bldg;d_min_range;angle_bldg_tun;stories_underground_no;stories_overground_no;nb_de_niveaux;sc_vbr_lev;footprint;height_overground;typology;pk_min;pk_max;d_min;d_max
94081CH0248_01_SEN_ind01.pdf;94081CH0248_01;94081CH0248;1;1;39;4;35;3;36;32;10m < D <= 20m;entre 30 et 60;1;1;0;2;10 X 10;5,5;building;;;;
94081CH0249_01_SEN_ind01.pdf;94081CH0249_01;94081CH0249;1;1;38;4;34;3;35;31;0m < D <= 10m;entre 30 et 60;1;1;0;2;10 X 10;5,5;building;;;;
94081CH0250_01_SEN_ind01.pdf;94081CH0250_01;94081CH0250;1;1;38;4;34;3;35;31;0m < D <= 10m;entre 30 et 60;1;1;0;2;10 X 10;5,5;building;;;;
94081CH0251_01_SEN_ind01.pdf;94081CH0251_01;94081CH0251;1;1;38;4;34;3;35;31;Au dessus de l'axe;entre 30 et 60;1;1;0;2;10 X 10;5,5;building;;;;
94081CH0253_01_SEN_ind01.pdf;94081CH0253_01;94081CH0253;1;1;38;5;33;0;38;33;30m < D <= 40m;entre 60 et 90;0;1;0;2;9 X 9;6;building;;;;
94081CH0254_01_SEN_ind01.pdf;94081CH0254_01;94081CH0254;1;1;39;5;34;0;39;34;30m < D <= 40m;entre 60 et 90;0;1;0;2;9 X 9;6;building;;;;
94081CH0255_01_SEN_ind01.pdf;94081CH0255_01;94081CH0255;1;1;39;4;35;0;39;35;40m < D <= 50m;entre 30 et 60;0;1;0;2;10 X 8;5;building;;;;
94081CH0256_01_SEN_ind01.pdf;94081CH0256_01;94081CH0256;1;1;40;4;36;0;40;36;D > 50m;entre 30 et 60;0;1;1;2;10 X 10;6;building;;;;
94081CH0313_01_SEN_ind01.pdf;94081CH0313_01;94081CH0313;1;1;36;13;23;0;36;23;Au dessus de l'axe;entre 30 et 60;0;1;0;2;11 X 7;5;building;;;;
94081CI0008_01_SEN_ind01.pdf;94081CI0008_01;94081CI0008;1;1;35;15;20;0;;non dtermin;0m < D <= 10m;entre 60 et 90;Non dtermin (btiment ferm);1;1;2;9 X 9;7;building;;;;
94081CI0009_01_SEN_ind01.pdf;94081CI0009_01;94081CI0009;1;1;35;13;22;3;32;19;Au dessus de l'axe;<30;1;1;1;2;20 X 6;5;building;;;;
94081CI0010_01_SEN_ind01.pdf;94081CI0010_01;94081CI0010;1;1;35;15;20;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin (btiment ferm);1;1;2;11 X 10;6;building;;;;
94081CI0011_01_SEN_ind01.pdf;94081CI0011_01;94081CI0011;1;1;35;15;20;0;;non dtermin;Au dessus de l'axe;entre 60 et 90;Non dtermin;1;0;2;9 X 8;6;building;;;;
94081CI0012_01_SEN_ind01.pdf;94081CI0012_01;94081CI0012;1;1;35;15;20;0;;non dtermin;0m < D <= 10m;entre 60 et 90;Non dtermin;1;1;2;10 X 8;6;building;;;;
94081CI0014_01_SEN_ind01.pdf;94081CI0014_01;94081CI0014;1;1;35;13;22;2;33;20;0m < D <= 10m;entre 60 et 90;1;0;1;2;12 X 10;3;building;;;;
94081CI0015_01_SEN_ind01.pdf;94081CI0015_01;94081CI0015;1;1;35;13;22;2;33;20;10m < D <= 20m;entre 60 et 90;1;1;1;2;11 X 5;6;building;;;;
94081CI0016_01_SEN_ind01.pdf;94081CI0016_01;94081CI0016;1;1;35;13;22;0;;non dtermin;20m < D <= 30m;entre 60 et 90;Non dtermin;1;0;2;13 X 5;5;building;;;;
94081CI0019_01_SEN_ind01.pdf;94081CI0019_01;94081CI0019;1;1;35;15;20;2;33;18;40m < D <= 50m;<30;1;1;0;2;18 X 11;6;building;;;;
94081CI0019_02_SEN_ind01.pdf;94081CI0019_02;94081CI0019;2;1;35;15;20;0;35;20;40m < D <= 50m;<30;0;0;0;2;11 X 8;4;building;;;;
94081CI0020_01_SEN_ind01.pdf;94081CI0020_01;94081CI0020;1;2;35;15;20;0;35;20;40m < D <= 50m;<30;0;1;ND11;1;16 X 6;4;building;;;;
94081CI0020_02_SEN_ind01.pdf;94081CI0020_02;94081CI0020;2;1;35;15;20;0;35;20;40m < D <= 50m;<30;0;1;1;2;8 X 4;5;building;;;;
94081CI0021_01_SEN_ind01.pdf;94081CI0021_01;94081CI0021;1;1;35;15;20;0;35;20;30m < D <= 40m;<30;0;0;0;2;5 X 4;3;building;;;;
94081CI0022_01_SEN_ind01.pdf;94081CI0022_01;94081CI0022;1;1;35;15;20;0;35;20;20m < D <= 30m;<30;0;0;1;2;10 X 7;3;building;;;;
94081CI0025_01_SEN_ind01.pdf;94081CI0025_01;94081CI0025;1;1;35;15;20;2;33;18;10m < D <= 20m;<30;1;1;1;2;8 X 8;5;building;;;;
94081CI0026_01_SEN_ind01.pdf;94081CI0026_01;94081CI0026;1;1;35;15;20;2;33;18;20m < D <= 30m;<30;1;1;1;2;8 X 8;5;building;;;;
94081CI0027_01_SEN_ind01.pdf;94081CI0027_01;94081CI0027;1;1;35;15;20;2;33;18;30m < D <= 40m;<30;1;1;1;2;8 X 8;5;building;;;;
94081CI0097_01_SEN_ind01.pdf;94081CI0097_01;94081CI0097;1;1;35;25;10;3;32;7;40m < D <= 50m;entre 60 et 90;1;0;1;2;8 X 7;4;building;;;;
94081CI0109_01_SEN_ind01.pdf;94081CI0109_01;94081CI0109;1;1;35;15;20;2;33;18;10m < D <= 20m;<30;1;0;1;2;10 X 9;5;building;;;;
94081CI0110_01_SEN_ind01.pdf;94081CI0110_01;94081CI0110;1;1;35;15;20;2;33;18;20m < D <= 30m;entre 60 et 90;1;0;1;2;10 X 10;5;building;;;;
94081CI0167_01_SEN_ind01.pdf;94081CI0167_01;94081CI0167;1;1;35;22;13;0;35;13;Au dessus de l'axe;entre 60 et 90;0;;;2;91 X 13;5;building;;;;
94081CI0175_01_SEN_ind01.pdf;94081CI0175_01;94081CI0175;1;1;35;25;10;0;;non dtermin;10m < D <= 20m;entre 60 et 90;?;1;1;2;8 X 8;5;building;;;;
94081CI0178_01_SEN_ind01.pdf;94081CI0178_01;94081CI0178;1;2;35;25;10;3;32;7;0m < D <= 10m;<30;1;1;0;1;10 X 10;6;building;;;;
94081CI0178_02_SEN_ind01.pdf;94081CI0178_02;94081CI0178;2;2;35;25;10;0;35;10;20m < D <= 30m;entre 60 et 90;0;0;0;1;21 X 5;3;building;;;;
94081CI0190_01_SEN_ind01.pdf;94081CI0190_01;94081CI0190;1;1;35;22;13;0;35;13;Au dessus de l'axe;entre 60 et 90;0;;;2;43 X 12;5;building;;;;
94081CI0190_02_SEN_ind01.pdf;94081CI0190_02;94081CI0190;2;1;35;22;13;0;35;13;40m < D <= 50m;entre 60 et 90;0;;;2;42 X 14;5;building;;;;
94081CI0191_01_SEN_ind01.pdf;94081CI0191_01;94081CI0191;1;1;35;17;18;0;35;18;0m < D <= 10m;<30;0;1;0;2;55 X 25;7;building;;;;
94081CI0191_02_SEN_ind01.pdf;94081CI0191_02;94081CI0191;2;1;35;17;18;0;35;18;0m < D <= 10m;<30;0;1;0;2;80 X 22;7;building;;;;
94081CI0191_03_SEN_ind01.pdf;94081CI0191_03;94081CI0191;3;1;35;17;18;4;31;14;Au dessus de l'axe;entre 60 et 90;1;1;0;2;35 X 22;7;building;;;;
94081CI0191_04_SEN_ind01.pdf;94081CI0191_04;94081CI0191;4;1;35;17;18;0;35;18;Au dessus de l'axe;entre 60 et 90;0;0;0;2;60 X 11;5;building;;;;
94081CI0191_05_SEN_ind01.pdf;94081CI0191_05;94081CI0191;5;1;35;17;18;0;35;18;0m < D <= 10m;entre 60 et 90;0;1;0;2;35 X 22;7;building;;;;
94081CI0191_06_SEN_ind01.pdf;94081CI0191_06;94081CI0191;6;1;35;17;18;0;35;18;30m < D <= 40m;<30;0;0;0;2;35 X 10;6;building;;;;
94081CI0191_07_SEN_ind01.pdf;94081CI0191_07;94081CI0191;7;1;35;17;18;0;35;18;Au dessus de l'axe;<30;0;1;0;2;60 X 30;8;building;;;;
94081CI0191_08_SEN_ind01.pdf;94081CI0191_08;94081CI0191;8;1;35;17;18;0;35;18;30m < D <= 40m;<30;0;0;1;2;11 X 11;6;building;;;;
94081CI0191_09_SEN_ind01.pdf;94081CI0191_09;94081CI0191;9;1;35;17;18;0;35;18;10m < D <= 20m;<30;0;0;0;2;16 X 7;3;building;;;;
94081CI0207_01_SEN_ind01.pdf;94081CI0207_01;94081CI0207;1;2;35;17;18;0;35;18;0m < D <= 10m;<30;0;1;0;2;20 X 11;7;building;;;;
94081CI0221_01_SEN_ind01.pdf;94081CI0221_01;94081CI0221;1;2;35;17;18;0;35;18;D > 50 m;entre 60 et 90;0;1;0;1;30 X 14;7;building;;;;
94081CI0229_01_SEN_ind01.pdf;94081CI0229_01;94081CI0229;1;2;35;17;18;0;35;18;10m < D <= 20m;<30;0;0;0;2;17 X 12;6;building;;;;
94081CI0231_01_SEN_ind01.pdf;94081CI0231_01;94081CI0231;1;2;35;17;18;0;35;18;10m < D <= 20m;<30;0;0;0;2;17 X 13;6;building;;;;
94081CI0265_01_SEN_ind01.pdf;94081CI0265_01;94081CI0265;1;1;35;15;20;3;32;17;20m < D <= 30m;entre 60 et 90;1;1;1;2;9 X 9;6;building;;;;
94081CI0273_01_SEN_ind01.pdf;94081CI0273_01;94081CI0273;1;1;35;16;19;2;33;17;0m < D <= 10m;<30;1;1;0;2;8 X 8;5;building;;;;
94081CI0275_01_SEN_ind01.pdf;94081CI0275_01;94081CI0275;1;1;35;16;19;2;33;17;0m < D <= 10m;<30;1;1;1;2;8 X 8;5;building;;;;
94081CI0275_02_SEN_ind01.pdf;94081CI0275_02;94081CI0275;2;1;35;16;19;0;35;19;Au dessus de l'axe;entre 60 et 90;0;0;0;2;5 X 4;3;building;;;;
94081CI0277_01_SEN_ind01.pdf;94081CI0277_01;94081CI0277;1;1;35;15;20;2;33;18;40m < D <= 50m;<30;1;1;0;2;8 X 8;5;building;;;;
94081CI0278_01_SEN_ind01.pdf;94081CI0278_01;94081CI0278;1;1;35;17;18;2;33;16;40m < D <= 50m;<30;1;1;0;2;8 X 8;5;building;;;;
94081CJ0048_01_SEN_ind01.pdf;94081CJ0048_01;94081CJ0048;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;0;1;2;9 X 5;9;building;;;;
94081CJ0049_01_SEN_ind01.pdf;94081CJ0049_01;94081CJ0049;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;0;0;2;10 X 8;9;building;;;;
94081CJ0051_01_SEN_ind01.pdf;94081CJ0051_01;94081CJ0051;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;3;0;2;14 X 8;9;building;;;;
94081CJ0052_01_SEN_ind01.pdf;94081CJ0052_01;94081CJ0052;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;2;1;2;10 X 8;8;building;;;;
94081CJ0053_01_SEN_ind01.pdf;94081CJ0053_01;94081CJ0053;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;1;2;9 X 8;6;building;;;;
94081CJ0054_01_SEN_ind01.pdf;94081CJ0054_01;94081CJ0054;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;1;2;12 X 8;6;building;;;;
94081CJ0055_01_SEN_ind01.pdf;94081CJ0055_01;94081CJ0055;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;1;2;12 X 8;6;building;;;;
94081CJ0066_01_SEN_ind01.pdf;94081CJ0066_01;94081CJ0066;1;1;35;21;14;0;35;14;D > 50m;<30;0;1;1;2;7 X 3;3;building;;;;
94081CJ0066_02_SEN_ind01.pdf;94081CJ0066_02;94081CJ0066;2;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;1;2;8 X 7;7;building;;;;
94081CJ0067_01_SEN_ind01.pdf;94081CJ0067_01;94081CJ0067;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;0;2;9 X 8;6;building;;;;
94081CJ0067_02_SEN_ind01.pdf;94081CJ0067_02;94081CJ0067;2;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;0;2;8 X 7;6;building;;;;
94081CJ0068_01_SEN_ind01.pdf;94081CJ0068_01;94081CJ0068;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;0;0;0;2;20 X 7;4;building;;;;
94081CJ0069_01_SEN_ind01.pdf;94081CJ0069_01;94081CJ0069;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;0;1;2;9 X 7;6;building;;;;
94081CJ0070_01_SEN_ind01.pdf;94081CJ0070_01;94081CJ0070;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;1;2;8 X 5;6;building;;;;
94081CJ0071_01_SEN_ind01.pdf;94081CJ0071_01;94081CJ0071;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;1;2;8 X 5;6;building;;;;
94081CJ0072_01_SEN_ind01.pdf;94081CJ0072_01;94081CJ0072;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;1;2;8 X 8;7;building;;;;
94081CJ0073_01_SEN_ind01.pdf;94081CJ0073_01;94081CJ0073;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;0;1;2;8 X 4;5;building;;;;
94081CJ0074_01_SEN_ind01.pdf;94081CJ0074_01;94081CJ0074;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;0;1;2;8 X 7;6;building;;;;
94081CJ0076_01_SEN_ind01.pdf;94081CJ0076_01;94081CJ0076;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;1;2;8 X 5;6;building;;;;
94081CJ0077_01_SEN_ind01.pdf;94081CJ0077_01;94081CJ0077;1;1;35;21;14;0;35;14;D > 50m;entre 30 et 60;0;0;1;2;9 X 4;6;building;;;;
94081CJ0100_01_SEN_ind01.pdf;94081CJ0100_01;94081CJ0100;1;2;35;20;15;3;32;12;D > 50m;entre 30 et 60;1;4;1;1;27 X 10;15;building;;;;
94081CJ0100_02_SEN_ind01.pdf;94081CJ0100_02;94081CJ0100;2;2;35;20;15;3;32;12;D > 50m;entre 30 et 60;1;4;1;1;27 X 9;15;building;;;;
94081CJ0100_03_SEN_ind01.pdf;94081CJ0100_03;94081CJ0100;3;1;35;20;15;2;33;13;D > 50m;entre 30 et 60;0;0;1;2;7 X 4;4;building;;;;
94081CJ0100_04_SEN_ind01.pdf;94081CJ0100_04;94081CJ0100;4;2;35;20;15;3;32;12;D > 50m;entre 30 et 60;1;4;1;1;27 X 9;15;building;;;;
94081CJ0102_01_SEN_ind01.pdf;94081CJ0102_01;94081CJ0102;1;1;35;21;14;2;33;12;D > 50m;entre 30 et 60;1;1;;2;11 X 10;6;building;;;;
94081CJ0154_01_SEN_ind01.pdf;94081CJ0154_01;94081CJ0154;1;1;35;22;13;0;35;13;D > 50m;entre 30 et 60;0;1;0;2;25 X 19;6;building;;;;
94081CJ0255_01_SEN_ind01.pdf;94081CJ0255_01;94081CJ0255;1;1;35;22;13;0;;non dtermin;D > 50m;entre 60 et 90;?;2;0;2;30 X 17;10;building;;;;
94081CJ0255_02_SEN_ind01.pdf;94081CJ0255_02;94081CJ0255;2;1;35;22;13;0;;non dtermin;D > 50m;entre 60 et 90;?;2;0;2;18 X 18;9;building;;;;
94081CJ0255_03_SEN_ind01.pdf;94081CJ0255_03;94081CJ0255;3;1;35;22;13;0;;non dtermin;D > 50m;entre 60 et 90;0;1;0;2;25 X 18;9;building;;;;
94081CJ0255_04_SEN_ind01.pdf;94081CJ0255_04;94081CJ0255;4;1;35;22;13;0;;non dtermin;D > 50m;entre 60 et 90;0;1;0;2;22 X 18;9;building;;;;
94081CJ0255_05_SEN_ind01.pdf;94081CJ0255_05;94081CJ0255;5;1;35;22;13;0;;non dtermin;D > 50m;entre 60 et 90;0;1;0;2;25 X 18;6;building;;;;
94081CJ0258_01_SEN_ind01.pdf;94081CJ0258_01;94081CJ0258;1;1;35;21;14;3;32;11;D > 50m;entre 30 et 60;1;1;0;2;72 X 20;5;building;;;;
94081CJ0258_02_SEN_ind01.pdf;94081CJ0258_02;94081CJ0258;2;1;35;22;13;3;32;10;D > 50m;entre 30 et 60;1;1;0;2;57 X 18;5;building;;;;
94081CJ0258_03_SEN_ind01.pdf;94081CJ0258_03;94081CJ0258;3;1;35;21;14;0;35;14;D > 50m;entre 30 et 60;0;0;0;2;7 X 5;3;building;;;;
94081CK0013_01_SEN_ind01.pdf;94081CK0013_01;94081CK0013;1;1;35;20;15;2;33;13;40m < D <= 50m;<30;1;0;1;2;8 X 7;5;building;;;;
94081CK0014_01_SEN_ind01.pdf;94081CK0014_01;94081CK0014;1;1;35;20;15;2;33;13;40m < D <= 50m;<30;1;0;1;2;8 X 8;5;building;;;;
94081CK0015_01_SEN_ind01.pdf;94081CK0015_01;94081CK0015;1;1;35;21;14;2;33;12;D > 50m;<30;1;0;1;2;10 X 6;4;building;;;;
94081CK0015_02_SEN_ind01.pdf;94081CK0015_02;94081CK0015;2;1;35;21;14;2;33;12;D > 50m;<30;1;0;1;2;10 X 5;4;building;;;;
94081CK0016_01_SEN_ind01.pdf;94081CK0016_01;94081CK0016;1;1;35;21;14;2;33;12;D > 50m;<30;1;1;1;2;9 X 8;6;building;;;;
94081CK0017_01_SEN_ind01.pdf;94081CK0017_01;94081CK0017;1;1;35;20;15;2;33;13;D > 50m;<30;1;1;1;2;10 X 10;8;building;;;;
94081CK0018_01_SEN_ind01.pdf;94081CK0018_01;94081CK0018;1;1;35;20;15;2;33;13;D > 50m;<30;1;0;1;2;6 X 6;6;building;;;;
94081CK0019_01_SEN_ind01.pdf;94081CK0019_01;94081CK0019;1;1;35;20;15;2;33;13;D > 50m;<30;1;0;1;2;5 X 4;6;building;;;;
94081CK0019_02_SEN_ind01.pdf;94081CK0019_02;94081CK0019;2;1;35;20;15;0;35;15;D > 50m;<30;0;0;1;2;11 X 7;4;building;;;;
94081CK0020_01_SEN_ind01.pdf;94081CK0020_01;94081CK0020;1;1;35;20;15;2;33;13;D > 50m;<30;1;0;1;2;9 X 7;3;building;;;;
94081CK0021_01_SEN_ind01.pdf;94081CK0021_01;94081CK0021;1;1;35;20;15;2;33;13;D > 50m;<30;1;1;1;2;10 X 5;5;building;;;;
94081CK0022_01_SEN_ind01.pdf;94081CK0022_01;94081CK0022;1;1;35;20;15;2;33;13;D > 50m;<30;1;0;1;2;11 X 9;5;building;;;;
94081CK0048_01_SEN_ind01.pdf;94081CK0048_01;94081CK0048;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;0;1;2;8 X 8;4;building;;;;
94081CK0049_02_SEN_ind01.pdf;94081CK0049_02;94081CK0049;2;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;1;1;2;11 X 10;7,5;building;;;;
94081CK0051_01_SEN_ind01.pdf;94081CK0051_01;94081CK0051;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;1;1;2;12 X 10;8;building;;;;
94081CK0052_01_SEN_ind01.pdf;94081CK0052_01;94081CK0052;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;0;1;2;9 X 9;6;building;;;;
94081CK0053_01_SEN_ind01.pdf;94081CK0053_01;94081CK0053;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;0;1;2;9 X 9;5;building;;;;
94081CK0054_01_SEN_ind01.pdf;94081CK0054_01;94081CK0054;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;1;1;2;11 X 9;7;building;;;;
94081CK0056_01_SEN_ind01.pdf;94081CK0056_01;94081CK0056;1;1;35;20;15;2;33;13;40m < D <= 50m;entre 60 et 90;1;1;0;2;10 X 8;6;building;;;;
94081CK0067_01_SEN_ind01.pdf;94081CK0067_01;94081CK0067;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;0;0;2;16 X 7;4;building;;;;
94081CK0067_02_SEN_ind01.pdf;94081CK0067_02;94081CK0067;2;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;0;1;2;8 X 7;5;building;;;;
94081CK0067_03_SEN_ind01.pdf;94081CK0067_03;94081CK0067;3;1;33;20;13;2;31;11;D > 50m;entre 60 et 90;1;1;0;2;9 X 4;5;building;;;;
94081CK0068_01_SEN_ind01.pdf;94081CK0068_01;94081CK0068;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;1;1;2;10 X 8;8;building;;;;
94081CK0069_01_SEN_ind01.pdf;94081CK0069_01;94081CK0069;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;1;1;2;7 X 5;7,5;building;;;;
94081CK0069_02_SEN_ind01.pdf;94081CK0069_02;94081CK0069;2;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;1;1;2;9 X 9;6;building;;;;
94081CK0070_01_SEN_ind01.pdf;94081CK0070_01;94081CK0070;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;0;1;2;5 X 4;3;building;;;;
94081CK0071_01_SEN_ind01.pdf;94081CK0071_01;94081CK0071;1;1;35;20;15;2;33;13;D > 50m;entre 60 et 90;1;1;1;2;8 X 5;5;building;;;;
94081CK0088_01_SEN_ind01.pdf;94081CK0088_01;94081CK0088;1;1;35;19;16;2;33;14;D > 50m;entre 30 et 60;1;0;1;2;11 X 7;4;building;;;;
94081CK0089_01_SEN_ind01.pdf;94081CK0089_01;94081CK0089;1;1;35;19;16;2;33;14;D > 50m;entre 30 et 60;1;1;0;2;10 X 10;6;building;;;;
94081CK0091_01_SEN_ind01.pdf;94081CK0091_01;94081CK0091;1;1;35;20;15;2;33;13;D > 50m;<30;1;0;0;2;12 X 10;4;building;;;;
94081CK0092_01_SEN_ind01.pdf;94081CK0092_01;94081CK0092;1;1;35;20;15;2;33;13;D > 50m;<30;1;1;1;2;9 X 9;7;building;;;;
94081CK0093_01_SEN_ind01.pdf;94081CK0093_01;94081CK0093;1;1;35;20;15;2;33;13;40m < D <= 50m;<30;1;1;0;2;11 X 7;6;building;;;;
94081CK0103_01_SEN_ind01.pdf;94081CK0103_01;94081CK0103;1;1;35;20;15;2;33;13;40m < D <= 50m;entre 30 et 60;1;1;1;2;10 X 8;8;building;;;;
