WKT;bldg_code;Address;City;typology;pk_min;pk_max;d_min;d_max
MULTIPOLYGON (((1657356.6399258301 8176325.9349607266,1657356.3173167228 8176326.1555694956,1657370.0502290991 8176361.086443522,1657370.3602595793 8176360.8951053452,1657356.6399258301 8176325.9349607266)));94081DIPALP_01;17 Quai Jules Guesde;94400 Vitry-sur-Seine;underground_structure;2125488.6207129;2125518.37591925;-19.635156322333;3.76667391373245
MULTIPOLYGON (((1657363.652115135 8176344.8122762656,1657357.6843307524 8176347.289968471,1657354.5350162846 8176348.6484462991,1657360.9920591325 8176364.8783871429,1657370.0576462958 8176361.1053098086,1657363.652115135 8176344.8122762656)));94081DI0027_07;17 Quai Jules Guesde;94400 Vitry-sur-Seine;building;2125488.77286572;2125508.49285536;-6.94763685359281;11.6635396415293
MULTIPOLYGON (((1657356.3174708295 8176326.1559614809,1657350.3460962616 8176328.863024788,1657354.4316545208 8176339.1222161576,1657360.4751291552 8176336.731332182,1657356.3174708295 8176326.1559614809)));94081DI0027_08;17 Quai Jules Guesde;94400 Vitry-sur-Seine;building;2125509.44023275;2125522.14173008;-19.2810650021161;-7.15357857611081
MULTIPOLYGON (((1658475.2238358408 8176771.6045437595,1658473.3413325222 8176788.1762396945,1658467.416925092 8176826.3508342216,1658466.1265057712 8176835.5099167656,1658481.0956022833 8176837.8805155614,1658483.4604082606 8176835.7612324664,1658485.0619177013 8176827.8318712972,1658477.1239904568 8176826.4898403939,1658483.3346328868 8176786.2892860174,1658491.395199843 8176787.3190534227,1658492.8714856999 8176778.3564669713,1658487.171408443 8176777.5871283142,1658487.8168909503 8176773.4901641347,1658488.6920292971 8176773.5948508726,1658489.1158754861 8176770.3224164015,1658488.2837437238 8176770.072849514,1658488.601308346 8176769.3032060303,1658485.2749319696 8176768.5940435193,1658484.8875941355 8176772.8225265695,1658475.2238358408 8176771.6045437595)));94046BI0001_01;26-27 Square Dufourmantelle (Bti 3);Maisons-Alfort 94700;building;2124268.32015224;2124291.74369161;9.82418083830584;79.4927631581723
MULTIPOLYGON (((1658473.3413325222 8176788.1762396945,1658475.2238358408 8176771.6045437595,1658474.5197925603 8176769.8083452806,1658473.1759047585 8176768.917630678,1658471.4487436851 8176768.8526500873,1658469.7870660753 8176769.6879024794,1658469.0815124402 8176770.6494760076,1658468.8298481964 8176772.3749499582,1658469.3404661044 8176773.8501079548,1658470.4883813264 8176775.0647608023,1658470.0426491825 8176777.3699197099,1658445.6554690362 8176773.3370753601,1658439.3859468661 8176812.5039516902,1658437.7221600397 8176814.0397896003,1658436.0606391327 8176813.9076109286,1658435.9300210534 8176813.1413042014,1658433.1777318679 8176812.5613348288,1658433.1114703272 8176813.5292687602,1658421.0187518711 8176811.7290025,1658421.2771135294 8176810.9041963965,1658418.8407470079 8176810.3218790088,1658418.5898156767 8176811.1577498354,1658403.804150257 8176808.8549575573,1658403.7382418327 8176807.8991289362,1658401.693673637 8176807.6363771465,1658400.8584258009 8176807.9539666362,1658388.8911658511 8176806.230674183,1658388.8917935903 8176805.3299493426,1658386.8463111634 8176804.9448897848,1658386.4612283565 8176805.5260029165,1658384.4103068931 8176805.3967448752,1658383.5167069172 8176803.8021319974,1658389.783442338 8176764.3127311226,1658365.6601446155 8176760.2115470991,1658366.167564102 8176755.348318724,1658366.9395152968 8176755.4092766214,1658367.5817546167 8176752.8580024224,1658366.6839050886 8176752.6645441568,1658369.2442446966 8176737.3665514197,1658370.0137915791 8176737.1050476646,1658370.3938590544 8176734.8670906778,1658369.5636254137 8176734.8732872978,1658370.5858533527 8176730.0729371067,1658394.5837942776 8176734.0972383153,1658397.0793728777 8176719.9562224271,1658400.0262715591 8176720.0232028039,1658400.1557666974 8176716.697356754,1658397.6570469495 8176716.6270334376,1658401.28862634 8176694.2153864093,1658402.8376199012 8176693.0473541208,1658407.8536718232 8176693.7105078939,1658407.7862521328 8176694.5227706656,1658410.0958599858 8176694.8502687011,1658410.2167006501 8176694.3044876391,1658417.4483355824 8176695.4960101238,1658417.6016026093 8176694.3717474714,1658421.087848004 8176694.835038214,1658421.1376508793 8176695.6019469742,1658423.1314914108 8176695.9540442908,1658423.3906878463 8176695.2404322019,1658435.6754317139 8176697.1393543091,1658435.6297183295 8176697.906974961,1658437.8301086063 8176698.3687383374,1658437.8768994154 8176697.745669676,1658441.4145716678 8176698.208589891,1658441.4152607589 8176699.2872247538,1658448.5817510863 8176700.6127128918,1658448.3222203562 8176701.2818462821,1658450.7797617579 8176701.74169908,1658451.0385472924 8176700.9724913565,1658455.9532982092 8176701.8477228964,1658457.0823362954 8176703.4850736223,1658450.6807300549 8176742.6973971277,1658475.1563718065 8176746.7518457044,1658478.0969893921 8176735.3791915439,1658482.8682054679 8176736.2119037826,1658491.249989613 8176688.1865459839,1658467.3444656504 8176681.4355311925,1658355.7625141724 8176649.9305439228,1658353.8628395055 8176649.3998474516,1658348.4856166665 8176726.3236874286,1658354.8116076351 8176727.2661315138,1658359.3501492753 8176727.9439268196,1658361.7995923092 8176728.3037208393,1658357.0003254821 8176758.6415548883,1658346.0537873311 8176756.8551328508,1658341.9561684106 8176813.2419076338,1658343.6215999641 8176815.8649096899,1658380.548981929 8176821.6162795024,1658381.5078249639 8176815.2151235119,1658383.0481888459 8176813.8803496677,1658436.1027324849 8176822.5141783161,1658437.1888300658 8176824.3075250881,1658436.2304220924 8176830.7753878701,1658466.1265057712 8176835.5099167656,1658467.416925092 8176826.3508342216,1658447.2898004635 8176823.0757839372,1658453.2116721531 8176784.578706027,1658473.3413325222 8176788.1762396945),(1658352.2181074624 8176807.9833511645,1658354.5355406217 8176768.0341193369,1658377.934809444 8176771.6068979036,1658372.6685341895 8176811.2445262438,1658352.2181074624 8176807.9833511645)));94046BI0001_03;26-27 Square Dufourmantelle (Bti 3);Maisons-Alfort 94700;building;2124285.20579408;2124438.93143448;-74.1578670004352;89.8848025903565
MULTIPOLYGON (((1658638.007104092 8176740.6487487825,1658630.1732057007 8176761.2568774726,1658666.4486942175 8176775.210413523,1658686.5767294588 8176723.0530633125,1658684.8082087056 8176722.3656031108,1658685.0318542491 8176721.8079466848,1658659.2916252795 8176711.6904320261,1658656.8483053327 8176718.1025402332,1658653.5986188075 8176716.8367090169,1658643.9206844536 8176741.4614124112,1658643.3868858966 8176742.7997700367,1658638.007104092 8176740.6487487825)));94046BH0037_01;5 ou 7  Rue Charles Martigny, 94700 Maisons-Alfort;94046 Maisons-Alfort;building;2124077.27576092;2124139.96216975;-79.4905056214714;-16.1623853585521
MULTIPOLYGON (((1659005.917997475 8176672.7816893402,1659005.527347981 8176701.178201206,1659006.5361545179 8176702.5476251058,1659019.1850938781 8176702.6784996847,1659022.342069498 8176700.4441654738,1659027.851523211 8176700.1165146362,1659038.7403334649 8176693.7904003393,1659039.096675243 8176673.605924488,1659005.917997475 8176672.7816893402)));94028BF0273_05;;;building;2123715.68561369;2123749.38891501;-40.4742629226834;-9.0380613298338
MULTIPOLYGON (((1659067.015761978 8176696.8170031048,1659066.6000001109 8176639.6000157502,1659059.4845422539 8176637.8002592092,1659052.0668877012 8176637.6696277084,1659053.366424182 8176696.5849180156,1659060.7071360687 8176700.6454303293,1659067.015761978 8176696.8170031048)));94028BF0283_04;;94028 Creteil;building;2123690.11491354;2123703.63578858;-71.7135902913703;-8.71436988159516
MULTIPOLYGON (((1659074.3538096186 8176649.8603664842,1659074.4477836252 8176665.6723030824,1659082.0817944505 8176663.6369369235,1659081.931964834 8176654.2305244096,1659074.3538096186 8176649.8603664842)));94028BF0283_05;;94028 Creteil;building;2123677.93419471;2123685.17792951;-59.875150612862;-44.0857289617507
MULTIPOLYGON (((1659078.100000001 8176707.5,1659086.702208383 8176707.2927519791,1659086.6010898671 8176698.7987965466,1659078.100000001 8176698.799972863,1659078.100000001 8176707.5)));94028BF0283_07;;;building;2123670.33281576;2123679.37293617;-11.8958679389007;-2.54026417479648
MULTIPOLYGON (((1659167.7625526062 8176757.8959160727,1659173.503737611 8176758.4568288261,1659180.2804539381 8176760.3686412266,1659188.0155053642 8176748.2734557912,1659188.3794473563 8176747.8037532549,1659188.1401067171 8176747.2272650562,1659187.430245318 8176745.6089407047,1659183.3909343474 8176741.8465820057,1659181.0191972072 8176748.0800128169,1659176.6379386703 8176746.7887991872,1659170.7485298102 8176746.242548,1659166.0047716293 8176746.6219947422,1659165.6604721365 8176744.756357071,1659160.8912321923 8176745.6697542258,1659156.1933296279 8176747.2943124454,1659152.0142113261 8176749.526674754,1659148.2701272392 8176751.9671337456,1659146.2135346949 8176754.0727551691,1659147.1413789508 8176755.3558780616,1659143.3749003483 8176759.7536227265,1659140.7350032877 8176763.4759176159,1659138.7273568723 8176768.2499810411,1659132.5140692666 8176765.6155848373,1659132.5903043738 8176772.0090208678,1659136.7259052047 8176773.8691191394,1659139.0490547423 8176775.0530585386,1659143.600000001 8176776.3,1659148.951687813 8176771.533095289,1659154.79975276 8176763.6842629509,1659158.3733813525 8176761.0448965933,1659162.525058686 8176759.0796196535,1659165.2440200201 8176758.1256338852,1659167.7625526062 8176757.8959160727)));94028BF0252_01;2 Rue Pasteur Vallery Radot, Creteil;94028 Creteil;building;2123560.04476485;2123609.76115118;4.53337144126415;52.0255900708489
MULTIPOLYGON (((1659849.0085548053 8177747.4383745054,1659847.6211633657 8177742.1719952961,1659833.960330345 8177746.6961278021,1659832.3237560743 8177741.6879370427,1659821.0305707881 8177745.2200973192,1659823.8338033706 8177755.6105838753,1659849.0085548053 8177747.4383745054)));94028BC0310_02;Rue Gustave Eiffel;94028 Creteil;building;2122280.86539762;2122312.33352985;-71.0990737603638;-47.4119602776035
MULTIPOLYGON (((1653649.2418191731 8176694.1480385046,1653629.426748354 8176693.7002282627,1653614.2499193139 8176719.7878884776,1653622.901966715 8176744.741133187,1653642.050773117 8176744.741133187,1653634.2493759289 8176721.2056295443,1653649.2418191731 8176694.1480385046)));940760V0278_01;;;building;2129861.091251;2129896.88515867;20.7526243237374;72.5304017577577
MULTIPOLYGON (((1653856.5140756289 8176695.5799736818,1653846.6776055789 8176690.7041578703,1653842.418805867 8176698.6982247429,1653844.0419984211 8176699.5534894271,1653837.9448893929 8176711.669136093,1653838.9265730311 8176711.669136093,1653835.935425668 8176718.3181023411,1653834.1244327661 8176717.7049724711,1653831.1375535929 8176725.5245352909,1653831.1375535929 8176725.5245352909,1653823.741207611 8176744.5763701899,1653821.3164490261 8176744.1544433227,1653808.6002313651 8176771.6197671192,1653818.5916367029 8176774.7975777779,1653856.5140756289 8176695.5799736818)));940760U0195_01;;;building;2129657.44688983;2129679.15848099;-29.4896637135393;59.2776958693824
MULTIPOLYGON (((1659821.963870757 8177758.5594790392,1659820.3827789649 8177746.6144574927,1659820.2713024761 8177745.7739782268,1659820.2713024758 8177745.7739782268,1659820.1747103934 8177745.195307035,1659820.0395578239 8177744.6244093543,1659819.8664523577 8177744.0638517058,1659819.6561722062 8177743.5161541281,1659819.4096627021 8177742.9837788437,1659819.1280320513 8177742.469119194,1659818.8125463496 8177741.9744888758,1659818.4646238908 8177741.5021115467,1659818.0858287921 8177741.0541108185,1659817.6778639604 8177740.6325007202,1659817.2425634379 8177740.2391766375,1659816.7818841576 8177739.8759067934,1659816.2978971438 8177739.5443243003,1659814.8754493359 8177738.811765614,1659814.8754493359 8177738.811765614,1659814.3051196937 8177738.6040137904,1659813.7217591424 8177738.4363021702,1659813.1281749788 8177738.3094378272,1659812.5272236988 8177738.2240312705,1659811.9217972513 8177738.1804935001,1659811.3148091207 8177738.1790340319,1659810.7091803066 8177738.21965989,1659810.1078252674 8177738.3021755703,1659809.5136378945 8177738.4261839846,1659808.9294775871 8177738.5910883686,1659769.8474097771 8177751.1025439473,1659752.1940636139 8177756.753960792,1659752.1940636137 8177756.753960791,1659751.6285512717 8177756.9566529989,1659751.0782795334 8177757.1976703303,1659750.5458421714 8177757.4758767206,1659750.0337488942 8177757.78996081,1659749.5444135156 8177758.1384421252,1659749.0801425774 8177758.5196780581,1659748.6431244775 8177758.9318716051,1659748.2354191532 8177759.373079842,1659747.8589483739 8177759.8412230806,1659747.51548668 8177760.3340946715,1659747.2066530199 8177760.8493714035,1659746.9339031191 8177761.384624457,1659746.6985226166 8177761.9373308523,1659746.5016210079 8177762.5048853401,1659746.3441264124 8177763.0846126825,1659746.2267811999 8177763.6737802662,1659746.1501384913 8177764.2696109759,1659746.1145595515 8177764.8692962928,1659746.1202120862 8177765.4700095262,1659746.1670694512 8177766.0689191418,1659746.254910779 8177766.6632021051,1659746.3833220184 8177767.2500571925,1659746.5516978877 8177767.8267181907,1659746.7592447267 8177768.3904669378,1659747.0049842382 8177768.9386461349,1659747.518174907 8177769.9342606114,1659752.859311816 8177780.2707444578,1659759.536513055 8177793.1928589651,1659759.536513055 8177793.1928589651,1659759.6142105155 8177793.3312043976,1659759.7010625629 8177793.4639939899,1659759.7966736015 8177793.5906229103,1659759.9006081403 8177793.7105143843,1659760.0123927754 8177793.82312233,1659760.1315183484 8177793.9279338364,1659760.2574422627 8177794.0244715074,1659760.3895909579 8177794.1122956295,1659760.5273625199 8177794.1910061799,1659760.6701294235 8177794.2602446461,1659760.8172413914 8177794.319695659,1659760.9680283542 8177794.3690884309,1659761.1218035042 8177794.408197985,1659761.2778664231 8177794.4368461855,1659761.4355062721 8177794.4549025437,1659761.5940050294 8177794.4622848174,1659761.7526407617 8177794.4589593802,1659761.9106909109 8177794.4449413801,1659762.0674355871 8177794.4202946667,1659762.2221608462 8177794.3851314997,1659762.3741619419 8177794.3396120435,1659762.9455943899 8177794.1566777322,1659767.441289169 8177792.7174579287,1659771.4413162509 8177791.4369176757,1659774.6123400419 8177790.4217686439,1659776.1367927261 8177795.1837056354,1659776.374889577 8177795.1074830033,1659776.374889577 8177795.1074830033,1659823.1368014291 8177780.1374567142,1659823.3752077799 8177780.0611349968,1659821.850755095 8177775.2991979998,1659822.1840906839 8177775.1924863104,1659822.2207163831 8177775.1807612162,1659822.2207163831 8177775.1807612162,1659822.3747192433 8177775.1254786635,1659822.5245019468 8177775.0596137755,1659822.6693383476 8177774.9834858663,1659822.8085262801 8177774.8974640025,1659822.9413909621 8177774.8019652171,1659823.0672882663 8177774.6974524893,1659823.1856078436 8177774.5844324939,1659823.2957760815 8177774.4634531531,1659823.397258885 8177774.3351009721,1659823.4895642661 8177774.199998203,1659823.5722447289 8177774.0587998228,1659823.6448994391 8177773.9121903591,1659823.7071761673 8177773.7608805755,1659823.7587729963 8177773.605604019,1659823.7994397846 8177773.4471134702,1659823.8289793804 8177773.2861772906,1659823.8472485759 8177773.1235756977,1659823.8541588017 8177772.9600969823,1659823.8496765576 8177772.796533688,1659823.8338235731 8177772.6336787697,1659823.8338235731 8177772.6336787697,1659821.963870757 8177758.5594790392)));94028BC0310_99;;;building;2122288.81886537;2122364.57211797;-56.5436058776474;20.7092354010407
MULTIPOLYGON (((1659930.230772027 8177856.689576719,1659937.712553662 8177846.557270484,1659930.713467974 8177841.9736082014,1659942.539509173 8177824.724563254,1659932.885598151 8177817.7284470582,1659920.6975345961 8177834.3743783971,1659915.6292311121 8177830.9969433295,1659908.630144632 8177841.3704945939,1659930.230772027 8177856.689576719)));940280N0125_02;;;building;2122154.11306002;2122183.15212485;-33.4636864401331;3.9221484779547
MULTIPOLYGON (((1659903.199819583 8177837.0280778557,1659910.5609276281 8177827.3782621995,1659898.97623361 8177818.8140512416,1659919.7321434941 8177802.1681193858,1659909.7162101171 8177794.5688900976,1659880.0304315479 8177817.6078240247,1659880.0304315479 8177820.8646370936,1659903.199819583 8177837.0280778557)));940280N0125_01;;;building;2122186.29010053;2122218.32048139;-46.9422345480041;-4.9195045167928
